STATION,NAME,DATE,TAVG
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",2/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",3/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",4/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",5/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",6/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",7/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",8/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",9/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",10/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",11/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/1/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/2/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/3/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/4/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/5/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/6/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/7/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/8/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/9/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/10/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/11/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/12/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/13/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/14/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/15/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/16/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/17/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/18/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/19/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/20/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/21/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/22/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/23/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/24/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/25/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/26/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/27/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/28/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/29/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/30/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",12/31/2018,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/1/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/2/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/3/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/4/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/5/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/6/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/7/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/8/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/9/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/10/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/11/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/12/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/13/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/14/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/15/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/16/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/17/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/18/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/19/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/20/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/21/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/22/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/23/2019,
DEE00124546,"KLIENER FELDBERG TAUNUS, DE",1/24/2019,
