STATION,NAME,DATE,TAVG
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/18/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/19/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/24/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/25/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/26/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/28/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/29/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/2/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/3/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/4/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/6/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/7/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/8/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/19/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/26/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/28/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/29/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",6/30/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/2/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/3/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/6/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/7/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/8/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/9/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/10/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/11/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/12/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/18/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/24/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/25/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/26/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/28/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/29/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/30/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",7/31/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/2/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/3/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/4/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/6/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/7/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/8/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/9/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/10/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/11/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/12/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/18/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/19/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/24/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/25/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/26/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/28/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/29/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/30/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",8/31/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/2/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/3/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/4/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/7/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/8/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/9/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/10/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/11/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/12/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/18/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/19/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/24/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/25/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/26/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/28/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/29/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",9/30/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/2/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/3/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/4/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/6/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/9/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/10/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/11/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/12/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/18/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/19/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/24/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/25/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/26/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/30/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",10/31/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/2/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/3/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/4/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/6/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/7/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/8/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/9/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/10/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/11/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/12/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/23/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/24/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/27/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/28/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/29/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",11/30/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/1/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/4/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/5/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/6/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/7/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/8/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/9/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/10/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/11/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/12/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/13/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/14/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/15/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/16/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/17/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/18/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/19/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/20/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/21/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",12/22/2017,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/2/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/3/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/4/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/5/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/6/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/7/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/8/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/9/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/10/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/11/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/12/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/13/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/14/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/15/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/16/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/17/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/18/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/19/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/20/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/21/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/22/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/23/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/24/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/25/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/26/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/27/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/28/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/29/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/30/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",1/31/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/1/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/2/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/3/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/4/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/5/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/6/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/7/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/8/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/9/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/12/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/13/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/14/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/15/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/16/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/19/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/20/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/21/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/22/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/23/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/24/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/25/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/26/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/27/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",2/28/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/2/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/3/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/4/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/5/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/6/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/7/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/8/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/9/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/10/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/11/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/12/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/13/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/14/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/15/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/16/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/17/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/18/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/19/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/20/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/21/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/22/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/23/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/24/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/25/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/26/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/27/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/28/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/29/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/30/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",3/31/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/1/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/2/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/3/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/4/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/5/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/6/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/7/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/8/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/9/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/10/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/11/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/12/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/13/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/14/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/15/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/16/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/17/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/18/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/19/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/20/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/21/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/22/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/23/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/24/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/26/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/27/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/28/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/29/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",4/30/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/1/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/2/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/3/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/4/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/7/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/8/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/9/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/10/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/11/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/14/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/15/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/16/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/17/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/18/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/21/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/22/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/23/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/24/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/25/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/26/2018,
AUN00086142,"TOOLANGI MOUNT ST LEONARD DPI, AU",5/27/2018,
